musteri_yasi,sehir,cinsiyet,aylik_gelir,toplam_harcama,siparis_sayisi,ortalama_sepet,musteri_id,churn
38.0,Sehir_84,Erkek,58745.66727599802,14699.625182727814,,528.4531303562644,USR004092,0
43.0,Sehir_117,Erkek,33258.463201503946,8001.58164584424,11.0,702.4124187922755,USR004093,1
72.0,Sehir_24,Erkek,74092.23781849907,1938.4186850141175,22.0,285.7619032393914,USR004094,0
49.0,Sehir_30,Kadin,38261.43322309129,116044.42944435825,17.0,220.23130546698368,USR004095,1
48.0,Sehir_15,Erkek,14496.274640245108,42179.43074472126,34.0,428.34253262902826,USR004096,0
26.0,Sehir_87,Erkek,69994.56841199836,12398.159168204378,,630.4953222242975,USR004097,1
63.0,Sehir_55,Kadin,9824.976078672464,2901.351938778077,,579.911718914136,USR004098,1
37.0,Sehir_34,Belirtmek istemiyorum,45534.41967964784,6186.215240364162,5.0,194.7381192137178,USR004099,0
23.0,Sehir_26,Erkek,26705.417327330917,3530.127747252963,26.0,328.9236218806549,USR004100,0
74.0,Sehir_8,Kadin,25374.484483999782,9109.73307052674,6.0,477.55509247181357,USR004101,1
28.0,Sehir_57,Kadin,41672.26172248203,11753.517183178757,17.0,487.95667286545415,USR004102,0
18.0,Sehir_81,Kadin,20590.178049166243,5381.107071870409,24.0,438.7792885768566,USR004103,0
22.0,Sehir_28,Kadin,54707.97709381026,1414.745162255033,31.0,282.6877123986318,USR004104,0
43.0,Sehir_0,Kadin,38003.64313541116,104659.84331707063,39.0,437.4447826860992,USR004105,0
23.0,Sehir_56,Erkek,22162.67482929994,10775.519165213535,,489.40262073154895,USR004106,1
66.0,Sehir_81,Erkek,105931.04642900765,14015.37752201602,17.0,210.19698865241975,USR004107,0
47.0,Sehir_41,Kadin,42780.00451770524,4881.016306583664,28.0,549.5353848665828,USR004108,1
36.0,Sehir_30,Erkek,60152.6481822992,1243.3773949071362,4.0,498.7939270947004,USR004109,0
18.0,Sehir_18,Belirtmek istemiyorum,112788.64900513714,,6.0,238.7057750702467,USR004110,1
45.0,Sehir_89,Erkek,111317.61922413696,5497.966574958531,,488.7364742539171,USR004111,1
26.0,Sehir_103,Kadin,57747.09725193192,18985.69836083547,,471.96704832266744,USR004112,1
73.0,Sehir_92,Erkek,28506.101731743824,24035.64192870272,,477.6728979160553,USR004113,0
34.0,Sehir_62,Erkek,11570.765378298154,20293.083154274456,13.0,586.3959581661021,USR004114,0
45.0,Sehir_86,Kadin,42845.35686951257,26527.22393910371,32.0,348.4307331395241,USR004115,0
19.0,Sehir_47,Erkek,87174.52760954914,70572.72158290842,12.0,399.7281973734362,USR004116,1
25.0,Sehir_2,Kadin,48216.272920292264,12936.681566452931,34.0,45.809238274027564,USR004117,1
29.0,Sehir_44,Kadin,2308.4527183381033,30304.726970951273,24.0,517.3734044861565,USR004118,1
20.0,Sehir_84,Kadin,72842.12623206206,14656.404535936352,,502.93796263852823,USR004119,1
59.0,Sehir_77,Kadin,76511.72865545834,828.782304083355,19.0,553.405145717709,USR004120,0
71.0,Sehir_118,Belirtmek istemiyorum,28538.868525250367,6731.650655048633,32.0,209.4979389245706,USR004121,1
74.0,Sehir_119,Kadin,80072.62707062629,2860.4842043822823,33.0,494.30680786926735,USR004122,1
33.0,Sehir_29,Erkek,60016.35164635923,10697.014863910106,39.0,502.8123944656933,USR004123,1
62.0,Sehir_1,Kadin,20985.65873802327,3136.2647753570486,3.0,252.36250808906465,USR004124,1
46.0,Sehir_32,Kadin,100412.39080067033,16761.117828721344,23.0,508.3946640446083,USR004125,1
20.0,Sehir_105,Erkek,13174.23703288321,26297.619947223095,23.0,419.4561066549453,USR004126,0
23.0,Sehir_97,Kadin,34689.91408008978,34347.48421478868,12.0,95.29823394064479,USR004127,1
49.0,Sehir_11,Erkek,32029.03614145015,56563.199874023005,40.0,437.6721230704853,USR004128,0
42.0,Sehir_19,Kadin,18763.13797913626,1084.3880515940373,,234.91897048575035,USR004129,0
,Sehir_67,Erkek,46306.38308223314,1922.1506302237985,4.0,98.61021280826643,USR004130,0
71.0,Sehir_79,Kadin,103600.26012448255,,34.0,404.9829913349963,USR004131,0
59.0,Sehir_117,Erkek,98537.60170267023,27212.411785072876,,340.2003945353808,USR004132,0
46.0,Sehir_90,Kadin,64791.60825998629,10607.72263445499,15.0,560.572035654636,USR004133,0
74.0,Sehir_25,Erkek,9351.21905965586,8420.672828141996,31.0,377.2578681560732,USR004134,0
73.0,Sehir_4,Kadin,12471.959448114882,7568.6335646435255,31.0,466.7778990105529,USR004135,1
73.0,Sehir_76,Kadin,41478.69893647311,795.9243399060258,1.0,426.3214049075225,USR004136,1
32.0,Sehir_66,Kadin,35334.389204759296,3207.3652171451185,,503.14360320391916,USR004137,1
68.0,Sehir_110,Erkek,24380.432382307306,7085.338206789317,37.0,217.03889824396322,USR004138,1
46.0,Sehir_69,Erkek,166751.26633532302,3432.2391804317995,14.0,379.7804945169024,USR004139,1
,Sehir_60,Erkek,39524.97867465726,4015.177406533077,16.0,328.8896145391704,USR004140,1
66.0,Sehir_36,Kadin,56046.11948189061,174639.25169590858,38.0,448.0525075758156,USR004141,1
27.0,Sehir_10,Erkek,80042.66666195044,,40.0,388.37196151462456,USR004142,0
43.0,Sehir_105,Kadin,37947.79808777507,11313.40980946213,4.0,257.8943201021251,USR004143,1
25.0,Sehir_99,Erkek,288615.2410821352,10840.49070550369,18.0,299.30996901222267,USR004144,0
33.0,Sehir_19,Kadin,17114.856355899396,16438.00643776734,31.0,597.2754062808351,USR004145,0
41.0,Sehir_84,Erkek,22362.54473103181,4569.964340738177,7.0,95.84733226830744,USR004146,0
66.0,Sehir_43,Erkek,17081.297412450705,36184.187668395236,,456.4047060298,USR004147,0
67.0,Sehir_52,Erkek,126769.61071643152,13797.940657993156,11.0,536.2169445099523,USR004148,0
40.0,Sehir_101,Erkek,68986.67847602032,,,436.82557287535803,USR004149,1
36.0,Sehir_101,Erkek,23498.18515786387,7122.365632116803,4.0,645.6512376946994,USR004150,1
48.0,Sehir_22,Erkek,18194.941593960266,6590.747267289853,,490.7773470612833,USR004151,0
69.0,Sehir_36,Kadin,109964.44887398719,6236.668681130453,2.0,407.61855706065455,USR004152,0
73.0,Sehir_98,Belirtmek istemiyorum,48501.50814770542,14930.422108934492,34.0,279.99056623731667,USR004153,1
30.0,Sehir_110,Erkek,112233.22765582478,17355.59526447969,18.0,410.4001170771402,USR004154,1
28.0,Sehir_9,Kadin,34609.397194066674,15062.804403303931,23.0,452.25228802821414,USR004155,0
58.0,Sehir_100,Erkek,54678.631218652175,12169.62570172504,6.0,350.5250636540416,USR004156,0
35.0,Sehir_58,Erkek,46174.46063887451,8980.090589719588,34.0,238.57600861331474,USR004157,0
29.0,Sehir_70,Erkek,22042.13069289959,613.1144327257136,31.0,169.36660009903318,USR004158,1
19.0,Sehir_9,Erkek,32360.203926255133,20608.75273788127,16.0,377.8110328071459,USR004159,1
40.0,Sehir_81,Erkek,14080.657478828327,14559.877585525122,24.0,127.95256883276434,USR004160,0
40.0,Sehir_81,Kadin,53921.54824851868,2485.642528770229,28.0,279.26859658137266,USR004161,0
50.0,Sehir_79,Kadin,66769.32163530761,11346.887248654864,34.0,14.761070631529321,USR004162,1
29.0,Sehir_94,Kadin,80187.98423182432,,27.0,474.95277944318696,USR004163,1
58.0,Sehir_113,Kadin,61897.55226638594,33040.735169164625,3.0,523.1070063756781,USR004164,1
56.0,Sehir_101,Erkek,32775.34683231528,14948.43261936702,27.0,361.8422090393659,USR004165,0
,Sehir_89,Kadin,125690.3367418977,11919.394807882436,18.0,624.7188547789699,USR004166,1
28.0,Sehir_117,Erkek,74150.10697016907,25238.52260332714,21.0,552.1080128324409,USR004167,0
46.0,Sehir_80,Erkek,110286.5261431015,,19.0,421.9678572720815,USR004168,0
56.0,Sehir_80,Erkek,115963.33743952477,13285.172776801677,18.0,333.0178458631674,USR004169,1
39.0,Sehir_65,Erkek,32843.86589578499,3845.520206072496,12.0,297.5902821675128,USR004170,1
33.0,Sehir_92,Kadin,49528.50124152349,30710.38190305011,17.0,434.37366115399834,USR004171,0
46.0,Sehir_8,Erkek,67484.42751736089,1174.2050716882857,35.0,328.8159738658569,USR004172,1
38.0,Sehir_60,Erkek,14482.359042537819,21592.139361318532,12.0,432.2345302486175,USR004173,1
40.0,Sehir_51,Kadin,14741.493183878305,8277.123256474442,38.0,443.3680420749269,USR004174,0
37.0,Sehir_109,Belirtmek istemiyorum,12842.954900483279,25808.64511790417,22.0,315.56311282847815,USR004175,0
35.0,Sehir_8,Kadin,33306.9022473097,3175.90133325965,30.0,514.3678723434484,USR004176,1
58.0,Sehir_77,Kadin,27815.43475522238,9027.044496732866,6.0,315.717311454138,USR004177,1
,Sehir_22,Kadin,11515.664263189274,8714.609138604732,11.0,353.2007822967987,USR004178,1
,Sehir_106,Erkek,40924.59811518315,13638.613437124313,,203.37130995134498,USR004179,0
55.0,Sehir_102,Erkek,33641.13545460238,2305.206776513991,,309.4074897510611,USR004180,0
38.0,Sehir_28,Erkek,93507.05210931481,,4.0,673.7297683963119,USR004181,0
23.0,Sehir_104,Erkek,181749.2489942305,884.4155632154814,,214.94201466946708,USR004182,0
66.0,Sehir_59,Belirtmek istemiyorum,52321.37531207575,3635.81848145537,,415.6568540561153,USR004183,1
21.0,Sehir_116,Kadin,20799.736199799,1242.3052328436415,7.0,281.826327163315,USR004184,0
50.0,Sehir_87,Belirtmek istemiyorum,60923.81949112254,21891.709437270234,12.0,17.914774772608723,USR004185,1
33.0,Sehir_4,Kadin,36586.78317214478,13097.241742484815,9.0,433.84556349302625,USR004186,0
30.0,Sehir_24,Kadin,29968.430711909798,14006.074064806493,,266.58136115893956,USR004187,1
20.0,Sehir_48,Kadin,18228.090241079477,47468.768831810434,,397.8561824512009,USR004188,1
69.0,Sehir_25,Kadin,25049.87129617068,5546.20948097992,36.0,498.45784438578073,USR004189,1
42.0,Sehir_15,Erkek,31500.767543618254,16839.840524252177,13.0,385.1897576282132,USR004190,1
37.0,Sehir_117,Erkek,69097.72692217078,8771.181672625726,,399.2448268856744,USR004191,1
60.0,Sehir_104,Kadin,54656.33816744974,7306.491907931247,,219.80901142893876,USR004192,0
20.0,Sehir_52,Erkek,156445.1759770746,38868.94953877816,,456.02380412869394,USR004193,0
50.0,Sehir_25,Kadin,62284.66078167752,,18.0,321.5473979314593,USR004194,0
46.0,Sehir_21,Erkek,50992.606961019694,4828.253101722841,35.0,50.23570890492027,USR004195,1
49.0,Sehir_109,Kadin,28424.755233469892,22036.677644551026,34.0,474.08666430678943,USR004196,0
25.0,Sehir_39,Erkek,15835.817986759124,11883.905624701965,8.0,519.9474279398771,USR004197,1
72.0,Sehir_1,Erkek,23019.230321709343,12056.206962718326,29.0,572.1683683337708,USR004198,1
31.0,Sehir_47,Kadin,20746.42184927641,10901.037801592163,27.0,675.6234503609335,USR004199,1
56.0,Sehir_54,Erkek,4681.035128015153,5433.324162525677,29.0,466.03018214416375,USR004200,1
60.0,Sehir_74,Belirtmek istemiyorum,16205.315325872916,109.73005748660186,17.0,427.09581766528095,USR004201,1
37.0,Sehir_40,Erkek,130844.8840134629,,33.0,513.7321612932601,USR004202,0
25.0,Sehir_110,Erkek,48770.46437372003,3520.368303494203,,216.9507279977174,USR004203,0
34.0,Sehir_77,Erkek,26870.40880636335,6064.0394084696,30.0,99.20458532827234,USR004204,0
63.0,Sehir_118,Kadin,49950.3033790054,6220.767186313531,,278.4486787243361,USR004205,1
69.0,Sehir_44,Kadin,7610.440849116208,3163.5051865909995,38.0,541.5866266029524,USR004206,0
71.0,Sehir_78,Erkek,45509.581863288426,10810.662238305811,16.0,250.8351301723335,USR004207,1
30.0,Sehir_43,Erkek,100910.95875645992,7683.458708967437,37.0,419.8415881488679,USR004208,0
52.0,Sehir_83,Kadin,32961.887287766614,3429.455651588077,33.0,435.99459540732266,USR004209,0
26.0,Sehir_89,Kadin,8799.132173900492,9693.030683133617,,386.63977061628736,USR004210,0
58.0,Sehir_38,Erkek,26078.006420279846,7788.035840130372,17.0,158.35514672473383,USR004211,1
41.0,Sehir_112,Erkek,101053.92820863586,24671.55613454749,9.0,401.4058619168273,USR004212,0
,Sehir_102,Erkek,44663.13524758332,1622.2034441705732,34.0,286.7669804377965,USR004213,1
57.0,Sehir_107,Erkek,11676.71450188451,3082.6127595774724,31.0,605.4291788308435,USR004214,1
74.0,Sehir_26,Kadin,241374.1126145113,19348.247637836568,31.0,520.531769440282,USR004215,1
45.0,Sehir_86,Belirtmek istemiyorum,13319.084187039387,3760.5047442335285,37.0,292.05603861288415,USR004216,0
37.0,Sehir_12,Belirtmek istemiyorum,29901.392634817395,2740.559251510407,26.0,614.8604717736955,USR004217,1
48.0,Sehir_12,Kadin,15836.79326493775,3990.41642174267,2.0,401.5567113937791,USR004218,0
27.0,Sehir_116,Erkek,15854.337292238042,7178.355091990344,,99.25452028367823,USR004219,0
24.0,Sehir_18,Belirtmek istemiyorum,25292.90264290521,7211.161238340538,14.0,338.254207579045,USR004220,0
,Sehir_103,Erkek,60410.61586762892,6298.393479943423,13.0,595.2916891943407,USR004221,0
65.0,Sehir_51,Erkek,101969.1051985574,,40.0,227.02422457771047,USR004222,1
48.0,Sehir_36,Kadin,26663.889141622938,20492.01777979204,40.0,339.7640142296402,USR004223,0
62.0,Sehir_8,Erkek,16185.728184251919,39793.69313253859,25.0,146.02305233542955,USR004224,0
28.0,Sehir_81,Kadin,53258.433857332646,818.5099690017031,34.0,169.83005501972804,USR004225,1
43.0,Sehir_86,Belirtmek istemiyorum,54522.61578693739,1256.080276117191,4.0,224.8640384144075,USR004226,1
52.0,Sehir_56,Kadin,44015.673634824176,26995.578430156736,14.0,165.89026328127886,USR004227,0
37.0,Sehir_97,Kadin,45278.69312251999,53303.41123437343,12.0,257.25888729463196,USR004228,0
18.0,Sehir_38,Erkek,33188.10617325729,629.5373811156543,21.0,610.7424926751547,USR004229,1
22.0,Sehir_66,Erkek,39281.96095275128,21558.46447627485,18.0,344.589115100136,USR004230,0
70.0,Sehir_34,Kadin,31403.640262425703,57841.15721101269,4.0,467.8282551368155,USR004231,1
52.0,Sehir_69,Kadin,85493.44468457646,2878.7322377807727,34.0,513.7353525362131,USR004232,0
33.0,Sehir_16,Kadin,215942.533047972,,30.0,183.7345302692283,USR004233,1
,Sehir_57,Erkek,41928.561037447544,6544.673966327769,19.0,225.2731381361082,USR004234,1
20.0,Sehir_65,Erkek,36125.0641655774,11820.191695095304,,464.8728091191296,USR004235,0
71.0,Sehir_66,Erkek,44564.33224247409,3418.3731253752812,18.0,254.85754917296825,USR004236,1
24.0,Sehir_53,Kadin,21453.91787544643,26936.411326224363,6.0,454.9380757436952,USR004237,0
61.0,Sehir_77,Kadin,66968.83874891266,,,601.5983631556471,USR004238,1
31.0,Sehir_61,Belirtmek istemiyorum,51685.94296329966,64193.11409740181,7.0,131.69256688839025,USR004239,1
37.0,Sehir_33,Erkek,25942.136913552647,45648.6285535043,4.0,296.4598755734788,USR004240,0
33.0,Sehir_25,Kadin,74731.23741272456,,24.0,320.2592940933588,USR004241,1
64.0,Sehir_77,Erkek,36871.413012607765,337747.66358727287,29.0,271.04503233943683,USR004242,0
19.0,Sehir_112,Erkek,16713.209758350502,40984.58003218913,14.0,258.80389900016735,USR004243,0
38.0,Sehir_90,Erkek,48111.83887847686,15500.371061226913,,276.1818777877461,USR004244,1
33.0,Sehir_76,Kadin,43896.681445943985,2448.9502022060065,14.0,347.71239110572793,USR004245,0
33.0,Sehir_110,Erkek,78302.47705260252,,,374.73272024505707,USR004246,0
28.0,Sehir_107,Erkek,70631.92805982324,1430.7678991075031,32.0,493.011626396447,USR004247,1
70.0,Sehir_60,Kadin,33276.9064536876,2642.818963571445,10.0,346.23219967849974,USR004248,0
39.0,Sehir_13,Kadin,24892.71453959765,42309.341803434225,21.0,517.7262420951461,USR004249,1
41.0,Sehir_76,Erkek,36366.198154033504,14537.789287180014,4.0,261.2299884877592,USR004250,1
39.0,Sehir_74,Erkek,48564.452087831145,3881.4038335824876,,169.79557435825706,USR004251,1
,Sehir_33,Kadin,53476.81648363133,6884.013971729099,32.0,304.2868948382122,USR004252,0
37.0,Sehir_101,Kadin,46218.23825107055,5947.3695983848775,22.0,419.37389818579857,USR004253,0
37.0,Sehir_104,Kadin,33772.10501194111,21164.082552551972,34.0,479.0700054717136,USR004254,0
36.0,Sehir_39,Erkek,80616.09642149687,,31.0,569.0350378433809,USR004255,1
36.0,Sehir_57,Kadin,21174.618116662095,12327.941890130802,30.0,393.53004559755306,USR004256,1
23.0,Sehir_23,Kadin,263952.0565670715,11615.58408578026,20.0,462.9539008750745,USR004257,0
52.0,Sehir_21,Erkek,66866.69597307227,2925.902876659767,18.0,555.316905107219,USR004258,0
19.0,Sehir_31,Erkek,14735.453584056666,54480.99667871395,13.0,233.11296527921155,USR004259,1
30.0,Sehir_43,Belirtmek istemiyorum,42116.01978494254,5683.454719994365,39.0,318.478850091362,USR004260,0
29.0,Sehir_32,Erkek,67382.91744636111,2461.927479874437,24.0,765.6369815799433,USR004261,0
34.0,Sehir_18,Kadin,27460.52274073743,22549.224980944935,23.0,478.4583413453862,USR004262,0
61.0,Sehir_53,Kadin,10980.593450725677,8650.692829250833,36.0,426.6050463044557,USR004263,0
52.0,Sehir_74,Erkek,15815.548963694133,13228.30293907651,27.0,484.053626648859,USR004264,1
74.0,Sehir_39,Kadin,56031.7826181625,1955.4668459021525,,149.6484281540967,USR004265,0
38.0,Sehir_64,Erkek,8922.28021102595,21480.47156308188,12.0,252.9760357127505,USR004266,0
70.0,Sehir_32,Kadin,11390.379134783374,109854.71921526262,3.0,198.15531807829305,USR004267,0
20.0,Sehir_84,Kadin,55796.57672912909,1780.411015577087,21.0,412.7912479563749,USR004268,1
46.0,Sehir_77,Kadin,30392.78812507967,12395.026311119305,27.0,294.6550902634585,USR004269,0
63.0,Sehir_115,Erkek,20813.887024378117,3157.792118116396,,364.308273369563,USR004270,1
48.0,Sehir_6,Kadin,24445.81420633331,204337.2862544007,32.0,303.3475629051763,USR004271,1
71.0,Sehir_102,Kadin,11196.415369107537,35866.49937554755,,106.03911087715494,USR004272,0
35.0,Sehir_40,Kadin,53506.73133760331,11367.671945386968,5.0,482.7464655731033,USR004273,0
19.0,Sehir_7,Kadin,19048.909903154763,1856.7056286749212,27.0,85.67053442930882,USR004274,0
62.0,Sehir_82,Erkek,23656.619577692345,2481.783441306879,,240.8529891093031,USR004275,1
21.0,Sehir_20,Kadin,47926.70334975086,19841.468729790387,25.0,152.67915800178307,USR004276,1
61.0,Sehir_21,Erkek,29575.39284112441,1579.730217049604,14.0,218.0388244689656,USR004277,0
59.0,Sehir_117,Erkek,20666.666189957203,1640.3474962156179,38.0,380.2787844229615,USR004278,0
66.0,Sehir_26,Kadin,7394.185744968342,8189.4131367192,,535.253444090423,USR004279,0
45.0,Sehir_65,Kadin,48724.66634786081,9510.008063654652,13.0,115.85075165994508,USR004280,1
69.0,Sehir_24,Belirtmek istemiyorum,38684.503562571386,12785.125305221112,28.0,266.41879725486075,USR004281,1
27.0,Sehir_14,Erkek,24006.74313566898,4781.787179918763,40.0,87.64335605860549,USR004282,0
42.0,Sehir_0,Erkek,15836.627235215827,24444.874850343058,8.0,259.18819614588483,USR004283,1
24.0,Sehir_1,Kadin,36688.18262690308,2880.7972116566566,1.0,360.7838102949421,USR004284,1
61.0,Sehir_56,Erkek,53336.56558448812,17188.11136782123,37.0,465.0616350728849,USR004285,0
58.0,Sehir_52,Kadin,39269.6449021352,10477.07498466846,37.0,32.2157020291844,USR004286,0
63.0,Sehir_4,Kadin,134652.46656202446,,8.0,432.5827729886784,USR004287,1
61.0,Sehir_41,Erkek,63819.85335787757,33469.76129633472,30.0,204.10399863919795,USR004288,0
35.0,Sehir_32,Erkek,33328.67872363272,4691.938892262771,36.0,167.5713834209652,USR004289,0
21.0,Sehir_68,Erkek,65553.57360058608,3665.4520964545063,,360.12315426376205,USR004290,1
70.0,Sehir_119,Kadin,37757.137993109274,1068.4106962143849,40.0,444.0719456746352,USR004291,0
46.0,Sehir_82,Kadin,37652.48386711658,718.522833842693,11.0,334.93178973005604,USR004292,0
,Sehir_110,Erkek,102445.99266279816,,29.0,186.03040331418498,USR004293,0
70.0,Sehir_23,Erkek,17704.138370697336,7122.204255612593,36.0,334.85284982857087,USR004294,1
74.0,Sehir_25,Erkek,36999.05750425564,2201.0730078106426,14.0,241.2232199750403,USR004295,1
43.0,Sehir_90,Erkek,94067.51067298476,2848.87756873595,8.0,440.60487124323487,USR004296,0
61.0,Sehir_37,Kadin,46499.295761180496,50420.07200047719,22.0,511.3036746953897,USR004297,0
20.0,Sehir_101,Kadin,27031.485945746754,23179.13353550065,36.0,501.71929863271646,USR004298,1
23.0,Sehir_55,Erkek,9274.947134737804,1783.0341135219717,26.0,347.03772530299807,USR004299,0
,Sehir_24,Kadin,5905.990455564224,4765.617215012113,30.0,518.3991026843355,USR004300,1
55.0,Sehir_101,Erkek,191175.08295011884,,33.0,196.85295700676016,USR004301,0
25.0,Sehir_66,Erkek,46481.49042716684,3820.966846551272,,617.4299498637187,USR004302,0
19.0,Sehir_96,Kadin,22759.581231021424,3070.4076645264086,32.0,196.01268839028177,USR004303,0
56.0,Sehir_54,Erkek,48029.25153729124,5399.73447183489,7.0,45.482121447414784,USR004304,0
61.0,Sehir_15,Erkek,17015.17189358395,29995.212434693978,20.0,554.8154614242052,USR004305,0
60.0,Sehir_81,Kadin,27862.55573589042,33445.80220366402,9.0,243.47983681960636,USR004306,0
63.0,Sehir_14,Kadin,17107.079892499693,3352.5073872199023,38.0,367.51083237578246,USR004307,1
63.0,Sehir_79,Erkek,11723.85732585663,14082.12178845151,,195.37879296135839,USR004308,0
52.0,Sehir_50,Kadin,6741.32682829488,8040.977195744685,38.0,704.5405111010682,USR004309,1
47.0,Sehir_94,Erkek,10116.00483976946,2416.6012963214534,13.0,623.2726505086346,USR004310,1
66.0,Sehir_104,Kadin,82209.83418290869,5673.211191416352,35.0,581.9830896836543,USR004311,0
37.0,Sehir_48,Erkek,16489.75290708896,1777.4214588547363,2.0,363.2536605911524,USR004312,1
